velocidad,combustible,viento,anomalias,factor_velocidad,factor_combustible,factor_viento,factor_anomalias,indice_desempeno,exito
7636.034594618004,500179.5828694151,1.2992086912692646,1,0.9789787941817955,1,0.9743505097280312,0.7788007830714049,0.9445553110371141,True
7786.817980282439,494175.554311202,3.2916467518984107,1,0.9983099974721076,0.988351108622404,0.9362872720236807,0.7788007830714049,0.9421170791197919,True
7822.300716498052,504623.44900862797,0.17535320550568656,0,1,1,0.9964990784563329,1.0,0.9994748617684499,True
7782.617444995946,501850.8680986968,3.983695043688135,1,0.9977714673071726,1,0.9234174229083351,0.7788007830714049,0.9434927836080416,True
7910.449322662878,497449.3008286069,2.8937540876253123,0,1,0.9948986016572138,0.9437678338974116,1.0,0.9900347555817759,True
7807.053668243511,501225.4420246464,24.843620210847178,0,1,1,0.6084306120389323,1.0,0.9412645918058398,True
7737.009813273335,504963.5527685356,6.376135081503895,0,0.991924335035043,1,0.8802734319655688,1.0,0.9792145320571004,True
7827.166293765943,497733.9536129438,2.0674646381854624,0,1,0.9954679072258876,0.9594939271236793,1.0,0.9925644612363183,True
7774.00286409872,495843.5499954838,5.332583730912006,0,0.9966670338588103,0.9916870999909675,0.8988387068040172,1.0,0.9811653978684765,True
7792.52556169194,493454.8590263299,10.290990005769192,1,0.9990417386784539,0.9869097180526598,0.8139797421235506,0.7788007830714049,0.9235946418860703,True
7650.992628613901,496366.4543664925,4.537139736304213,0,0.980896490847936,0.992732908732985,0.9132525740724162,1.0,0.9781215305275355,True
7786.148367250746,493423.53250859736,23.549809295260165,1,0.9982241496475315,0.9868470650171948,0.6243799598512257,0.7788007830714049,0.8948497224737593,True
7738.221115385149,492944.265570937,1.3931191811829626,0,0.9920796301775832,0.985888531141874,0.9725221925727796,1.0,0.9888727587906332,True
7729.625905196338,495148.76352202304,27.815970502450057,0,0.9909776801533766,0.990297527044046,0.5733153239512736,1.0,0.9299287447595865,True
7885.142554740424,491476.85557511705,0.49296448271108584,0,1,0.9829537111502341,0.9901891538052694,1.0,0.9934144864158605,True
7667.507518835807,494610.9321994822,26.044197437974937,0,0.9830137844661291,0.9892218643989644,0.5939952544697925,1.0,0.9299206720533033,True
7573.270525896982,493568.0910707273,0.5539953434177847,0,0.9709321187047413,0.9871361821414547,0.9889812492234208,1.0,0.9843142835726089,True
7844.164176223624,496418.7176937896,3.124011007010756,0,1,0.9928374353875792,0.9394316444559089,1.0,0.98876597728466,True
7972.962373079213,497814.46951752127,5.18080675992036,1,1,0.9956289390350426,0.9015713124984455,0.7788007830714049,0.9396845351995605,True
7718.872693009796,488127.0885578412,2.732285056559846,0,0.9895990632063841,0.9762541771156824,0.9468205459828054,1.0,0.9812590071543599,True
7752.223653033023,505917.4855125826,2.1446296525651185,0,0.993874827311926,1,0.9580142819321122,1.0,0.9915583318489909,True
